Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_533.jpg,0,1,0,1.040566,117.4134,132.2366,1.217269,163.4194,-0.0006671079
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_574.jpg,0,1,0,1.085363,117.3721,132.249,1.215407,163.4317,-0.001014298
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_615.jpg,0,1,0,1.119194,117.3293,132.2619,1.222512,163.4284,-0.0008056654
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_656.jpg,0,1,0,1.150069,117.2855,132.2751,1.224245,163.4214,-0.0007769513
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_696.jpg,0,1,0,1.179447,117.2406,132.2887,1.221698,163.3986,-0.0005680487
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_737.jpg,-1.065704,1,0,1.208781,117.1946,132.3027,1.222785,163.3687,-0.0007506379
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_779.jpg,-2.926816,1,0,1.241403,117.1474,132.3175,1.228381,163.2431,-0.0001414388
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_820.jpg,-4.800173,1,0,1.270985,117.0993,132.3332,1.226072,163.035,0.0006048771
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_862.jpg,-6.676932,1,0,1.305047,117.05,132.3502,1.237133,162.7323,0.001187182
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_903.jpg,-8.534043,1,0,1.332939,117.0001,132.3681,1.234602,162.31,0.002093566
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_945.jpg,-10.40617,1,0,1.366755,116.9494,132.3873,1.228606,161.7821,-0.0009970099
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_39_987.jpg,-12.28268,1,0,1.395273,116.8979,132.4082,1.226591,161.1328,359.9853
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_028.jpg,-14.15709,1,0,1.42393,116.8459,132.4306,1.224517,160.3594,359.9607
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_069.jpg,-15,1,0,1.452587,116.7935,132.4545,1.209479,159.4674,359.9353
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_110.jpg,-15,1,0,1.482442,116.7407,132.4799,1.179819,158.5171,359.9149
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_150.jpg,-15,1,0,1.512431,116.6874,132.5067,1.147684,157.5471,359.8894
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_191.jpg,-15,1,0,1.542087,116.6335,132.5349,1.11703,156.5632,359.8587
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_232.jpg,-15,1,0,1.571789,116.579,132.5646,1.081744,155.5651,359.8298
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_272.jpg,-15,1,0,1.600914,116.5241,132.5957,1.045559,154.5538,359.7979
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_313.jpg,-15,1,0,1.630729,116.4409,132.6452,0.9887612,153.0106,359.7452
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_354.jpg,-15,1,0,1.674252,116.3849,132.6802,0.9473923,151.9654,359.709
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_395.jpg,-15,1,0,1.689335,116.3287,132.7167,0.9035404,150.9075,359.6712
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_435.jpg,-15,1,0,1.732451,116.2722,132.7549,0.857876,149.8373,359.6313
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_476.jpg,-15,1,0,1.761358,116.2155,132.7947,0.810964,148.7549,359.5891
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_517.jpg,-15,1,0,1.790138,116.1586,132.8362,0.7631634,147.6605,359.5444
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_557.jpg,-15,1,0,1.819418,116.1016,132.8794,0.7119492,146.5533,359.4997
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_598.jpg,-15,1,0,1.851032,116.0445,132.9245,0.6615022,145.3997,359.4641
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_638.jpg,-15,1,0,1.880194,115.9873,132.9716,0.615254,144.257,359.4113
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_679.jpg,-15,1,0,1.908031,115.9303,133.0202,0.5657097,143.1131,359.3617
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_719.jpg,-15,1,0,1.936323,115.8733,133.0707,0.5101041,141.958,359.3148
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_761.jpg,-15,1,0,1.964472,115.8167,133.1229,0.4494118,140.7931,359.2687
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_802.jpg,-15,1,0,1.993005,115.7603,133.177,0.3887492,139.618,359.2183
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_842.jpg,-15,1,0,1.966868,115.7152,133.2325,359.9458,138.5444,358.7877
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_884.jpg,-15,1,0,1.989128,115.6625,133.2882,359.819,137.4472,358.692
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_924.jpg,-15,1,0,2.018891,115.6078,133.3447,359.774,136.3094,358.7646
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_40_967.jpg,-15,1,0,2.034399,115.5535,133.405,359.8117,135.0915,358.8481
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_007.jpg,-15,1,0,2.064065,115.4991,133.4683,359.9129,133.8677,358.9297
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_048.jpg,-15,1,0,2.092237,115.4452,133.5342,0.04041341,132.6301,358.9967
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_088.jpg,-15,1,0,2.1198,115.3923,133.6022,0.1590345,131.3694,359.0468
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_129.jpg,-15,1,0,2.098186,115.3434,133.6706,0.138681,130.3036,358.9835
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_170.jpg,-15,1,0,2.068973,115.3086,133.7355,359.53,129.6536,358.424
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_212.jpg,-15,1,0,2.034054,115.277,133.7971,358.7419,129.5457,357.792
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_252.jpg,-15,1,0,2.01064,115.2314,133.8881,357.5312,129.6399,356.8583
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_293.jpg,-15,1,0,2.019107,115.1973,133.9509,356.8962,129.4214,356.3234
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_335.jpg,-15,1,0,2.022537,115.1683,134.0077,355.919,128.7608,355.5566
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_375.jpg,-15,1,0,1.957818,115.1341,134.0619,355.1126,128.1031,355.069
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_416.jpg,-15,1,0,1.952376,115.098,134.1166,354.4573,127.3641,354.7089
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_457.jpg,-15,1,0,1.91105,115.0557,134.1718,354.0765,126.888,354.6986
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_498.jpg,-15,1,0,1.91739,115.0117,134.228,353.7949,126.6507,354.8194
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_539.jpg,-15,1,0,1.874279,114.9636,134.2852,353.7328,126.7631,355.2336
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_579.jpg,-15,1,0,1.881183,114.9136,134.3432,353.7867,127.1167,355.7994
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_620.jpg,-15,1,0,1.817456,114.8637,134.4008,353.9108,127.592,356.3601
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_661.jpg,-15,1,0,1.711423,114.8402,134.4516,353.2778,127.9132,356.0654
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_702.jpg,-15,1,0,1.651446,114.8187,134.5017,352.6041,128.386,355.7658
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_742.jpg,-15,1,0,1.585144,114.8018,134.5497,351.7709,129.1122,355.403
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_785.jpg,-15,1,0,1.56112,114.7776,134.5966,351.0494,130.4609,355.4005
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_825.jpg,-15,1,0,1.531204,114.7526,134.6429,350.3802,131.5655,355.3856
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_865.jpg,-15,1,0,1.378168,114.726,134.6959,350.4626,131.751,354.8467
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_907.jpg,-15,1,0,1.315946,114.6989,134.7461,350.6519,131.5335,354.2289
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_947.jpg,-15,1,0,1.311017,114.6687,134.7928,350.8279,131.1628,353.7435
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_41_988.jpg,-15,1,0,1.215033,114.6291,134.8368,351.4176,130.8597,353.8081
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_029.jpg,-15,1,0,1.221576,114.5876,134.8812,352.1275,130.7902,354.0544
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_071.jpg,-15,1,0,1.229237,114.5441,134.9267,352.9174,130.9741,354.4143
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_113.jpg,-15,1,0,1.094343,114.5,134.9904,353.6977,131.6651,354.7085
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_155.jpg,-15,1,0,1.010993,114.4837,135.0306,353.7845,132.3145,354.5315
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_195.jpg,-15,1,0,1.004648,114.4655,135.0716,353.9613,132.8814,354.4066
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_236.jpg,-15,1,0,1.023412,114.4471,135.1138,354.1785,133.2409,354.2436
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_277.jpg,-15,1,0,1.049005,114.4288,135.1572,354.4074,133.371,354.0063
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_318.jpg,-15,1,0,0.8884053,114.4172,135.1924,354.3071,133.4012,353.5535
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_359.jpg,-15,1,0,0.7607511,114.4067,135.2182,354.0111,133.4575,353.1767
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_399.jpg,-15,1,0,0.7336373,114.3973,135.2393,353.5848,133.3351,352.8014
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_439.jpg,-15,1,0,0.6867072,114.3893,135.2572,353.0853,133.0757,352.422
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_480.jpg,-15,1,0,0.6352956,114.383,135.2722,352.5342,132.6501,352.044
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_520.jpg,-15,1,0,0.6060761,114.3778,135.2853,351.9336,132.2841,351.6906
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_561.jpg,-15,1,0,0.5427995,114.3691,135.297,351.5375,132.1229,351.6739
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_602.jpg,-15,1,0,0.5083125,114.3612,135.3088,351.2153,131.9774,351.7433
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_642.jpg,-15,1,0,0.4813653,114.3514,135.3208,351.0753,131.6693,351.9552
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_683.jpg,-15,1,0,0.4664119,114.3392,135.3334,351.0912,131.501,352.3611
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_724.jpg,-15,1,0,0.467964,114.3239,135.3467,351.2645,131.6387,353.0092
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_765.jpg,-15,1,0,0.475753,114.3066,135.3603,351.5469,131.9814,353.8138
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_805.jpg,-15,1,0,0.4663522,114.2853,135.3737,352.0849,132.6406,354.9677
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_846.jpg,-15,1,0,0.6100941,114.2636,135.396,352.9819,132.2829,355.9252
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_886.jpg,-14.46562,0.8946798,0,0.6636631,114.2411,135.4257,354.1394,131.6838,356.7711
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_928.jpg,-12.59471,0.7699527,0,0.6562442,114.2197,135.4649,355.709,130.8097,357.2995
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_42_969.jpg,-10.74246,0.6464694,0,0.6668122,114.1954,135.5047,357.3493,129.6465,357.914
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_010.jpg,0.9205883,0.5226314,0,0.6445042,114.1803,135.5454,358.7351,128.5445,358.1937
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_051.jpg,2.760132,0,0.09162119,0.5930551,114.177,135.5821,359.6602,127.9214,358.1296
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_092.jpg,4.607541,0,0.2147817,0.553133,114.178,135.6147,0.3688703,127.9767,357.9951
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_133.jpg,6.446797,0,0.3373989,0.5180648,114.1869,135.6574,1.037488,129.1264,357.6033
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_174.jpg,8.30209,0,0.4610851,0.526471,114.1921,135.6872,1.402287,129.7706,357.2102
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_215.jpg,10.15607,0,0.584684,0.4653089,114.192,135.7124,1.473994,132.0173,356.8315
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_256.jpg,11.96895,0,0.7055428,0.4894869,114.1917,135.7356,1.365109,134.1418,356.4379
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_297.jpg,13.84162,0,0.8303872,0.2980759,114.1933,135.7444,0.9204145,135.2276,356.3181
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_338.jpg,15,0,0.9534258,0.2719283,114.1918,135.7458,0.4543168,134.9805,356.4701
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_378.jpg,15,0,1,0.2892853,114.1922,135.7465,359.8748,134.9552,356.6263
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_418.jpg,15,0,1,0.2275103,114.1921,135.7448,359.3242,135.0659,356.9972
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_458.jpg,15,0,1,0.2929864,114.1918,135.7452,358.8716,135.0122,357.4397
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_499.jpg,15,0,1,0.3133539,114.1928,135.7462,358.3846,135.0347,357.8736
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_540.jpg,15,0,1,0.3013803,114.1918,135.7472,357.9476,134.8504,358.3479
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_581.jpg,15,0,1,0.3280791,114.192,135.7489,357.4831,134.6991,358.7715
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_622.jpg,15,0,1,0.2788815,114.193,135.75,357.0482,134.7072,359.1962
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_663.jpg,15,0,1,0.2466087,114.1934,135.7505,356.6477,134.7066,359.5737
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_703.jpg,15,0,1,0.2141731,114.1938,135.7511,356.2884,134.7083,359.8922
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_745.jpg,15,0,1,0.1907446,114.1957,135.7529,356.0749,134.7292,0.1151614
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_788.jpg,15,0,1,-0.1067328,114.1975,135.7547,356.061,134.7314,0.2612604
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_828.jpg,15,0,1,-0.0585869,114.1978,135.7551,356.0813,134.7223,0.3832152
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_870.jpg,0,0,0,-0.03217274,114.198,135.7554,356.1249,134.7097,0.4391457
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_910.jpg,0,0,0,-0.038741,114.1991,135.7567,356.2,134.6774,0.4032302
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_951.jpg,0,0,0,-0.04629454,114.2002,135.7581,356.3067,134.6378,0.3018346
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_43_992.jpg,0,0,0,-0.06664446,114.2014,135.7594,356.4435,134.5946,0.1415092
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_033.jpg,0,-0.01961006,0,-0.09071115,114.2029,135.761,356.7105,134.4288,359.8143
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_074.jpg,0,-0.1411173,0,-0.1576086,114.2025,135.7609,357.0219,134.4746,359.6844
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_114.jpg,0,-0.2613155,0,-0.1975758,114.2021,135.7605,357.4424,134.6031,359.6153
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_156.jpg,0,-0.3842384,0,-0.2498412,114.2018,135.7593,357.9548,134.6384,359.5893
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_196.jpg,0,-0.5096685,0,-0.2832949,114.2069,135.7577,358.326,134.5703,359.3565
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_237.jpg,0,-0.6312348,0,-0.3545711,114.2095,135.7541,358.8386,134.4225,359.2941
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_277.jpg,0,-0.7518306,0,-0.3914295,114.2139,135.7494,359.3397,134.3907,359.2788
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_317.jpg,0.8637242,-0.8723699,0,-0.4450138,114.2201,135.7431,359.8253,134.2164,359.3264
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_359.jpg,2.71649,-0.9958876,0,-0.4813416,114.2279,135.7349,0.2258228,134.1484,359.4189
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_399.jpg,4.515703,-1,0,-0.4940343,114.2381,135.7248,0.5153261,134.0778,359.5252
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_440.jpg,6.38899,-1,0,-0.5173345,114.2503,135.7137,0.7343267,133.8231,359.6262
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_481.jpg,8.228707,-1,0,-0.5502176,114.2646,135.7012,0.8722417,133.5141,359.7243
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_522.jpg,10.065,-1,0,-0.5784538,114.2809,135.6879,0.9463847,133.0037,359.8133
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_563.jpg,11.89613,-1,0,-0.5918502,114.2993,135.6737,0.9577954,132.3349,359.8862
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_604.jpg,13.77394,-1,0,-0.6327633,114.3199,135.6582,0.9051962,131.495,359.9384
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_645.jpg,15,-1,0,-0.647157,114.3417,135.6423,0.8232,130.6757,359.9753
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_686.jpg,15,-1,0,-0.6656068,114.3648,135.6251,0.696339,129.737,0.006090364
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_727.jpg,15,-1,0,-0.6815977,114.3885,135.6071,0.5484037,128.6837,0.0314009
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_769.jpg,15,-1,0,-0.6912621,114.4123,135.5888,0.4062291,127.5708,0.04446612
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_811.jpg,15,-1,0,-0.6911013,114.4356,135.5707,0.2922101,126.3918,0.03855706
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_852.jpg,15,-1,0,-0.7108113,114.4711,135.5435,0.1846,124.733,359.9462
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_894.jpg,15,-1,0,-0.7267318,114.4948,135.5235,0.09618905,123.6386,359.8936
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_934.jpg,15,-1,0,-0.7567566,114.5193,135.5006,359.9326,122.7138,359.881
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_44_974.jpg,15,-1,0,-0.8043596,114.5447,135.4759,359.7268,121.6523,359.8797
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_015.jpg,15,-1,0,-0.8326135,114.5707,135.4498,359.4944,120.4993,359.8877
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_055.jpg,15,-1,0,-0.8556202,114.597,135.4222,359.2362,119.3321,359.9075
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_095.jpg,13.73829,-1,0,-0.8815762,114.6228,135.3927,358.9672,118.064,359.9481
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_136.jpg,11.89628,-0.8879839,0,-0.9079463,114.6478,135.3614,358.7142,116.9174,0.01696275
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_177.jpg,10.04817,-0.7647765,0,-0.9238393,114.6723,135.3306,358.5585,115.7568,0.0293489
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_218.jpg,8.210008,-0.6422323,0,-0.9345654,114.696,135.3018,358.5695,114.4328,359.9828
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_259.jpg,6.349584,-0.5182041,0,-0.9484878,114.7171,135.2743,358.7433,112.9255,359.9832
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_299.jpg,4.545209,-0.3979124,0,-0.977221,114.7345,135.2426,358.8964,112.2153,0.09131937
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_341.jpg,2.678705,-0.2734788,0,-0.9847688,114.7505,135.2097,359.05,111.7971,0.2221833
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_381.jpg,0.8784344,-0.1534608,0,-0.989709,114.7655,135.1762,359.21,111.528,0.3610372
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_421.jpg,0,-0.03492283,0,-0.9881564,114.7796,135.1424,359.3802,111.416,0.501211
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_462.jpg,0,0,0,-0.9993381,114.7935,135.108,359.5427,111.4066,0.6328073
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_503.jpg,0,0,0,-0.9968143,114.8073,135.0737,359.7041,111.4029,0.7504248
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_544.jpg,0,0,0,-0.9942682,114.8211,135.0393,359.8612,111.4006,0.8539407
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_18_45_585.jpg,0,0,0.0448138,-0.9892374,114.8348,135.005,0.01320308,111.3955,0.9437579
